id_cliente|nombre_cliente|nacionalidad|tipo_id|tipo_transaccion|pais_origen|pais_destino|producto_servicio|fecha_transaccion|monto_transaccion|cantidad|forma_pago|moneda|numero_cuenta|titular_cuenta
34189338|Escudero, Blanch and Torrens|Chile|PJ|Importaciones|España|Colombia|insumos|2022-04-24|377528284.49|517|Efectivo|USD|ES7139197276871703167191|Cecilio Rico Verdú
34189338|Escudero, Blanch and Torrens|Chile|PJ|Exportaciones|Colombia|México|Ropa y accesorios de moda|2023-04-04|286520036.07|4|Tarjeta de crédito|COP|ES9472023524060585657182|Cecilio Rico Verdú
34189338|Escudero, Blanch and Torrens|Chile|PJ|Exportaciones|Colombia|Chile|Productos para deportes, como ropa deportiva y uniformes|2022-02-06|395792849.86|348|Transferencia bancaria|USD|ES2712139662867468135539|Alfonso Hoz Ruano
34189338|Escudero, Blanch and Torrens|Chile|PJ|Importaciones|Chile|Colombia|maquinarias|2020-05-10|246478240.02|425|Cheque|USD|ES4028964055185336705982|Cecilio Rico Verdú
34189338|Escudero, Blanch and Torrens|Chile|PJ|Importaciones|India|Colombia|accesorios de moda|2022-12-26|458919959.97|666|Efectivo|USD|ES5724554828972707148731|Patricia Campillo Cases
34189338|Escudero, Blanch and Torrens|Chile|PJ|Importaciones|Italia|Colombia|telas|2022-08-08|939302197.83|952|Tarjeta de crédito|COP|ES8458648878017079583675|Leonor Naranjo
34189338|Escudero, Blanch and Torrens|Chile|PJ|Importaciones|Santo Tomé y Príncipe|Colombia|accesorios de moda|2019-12-11|251143399.6|924|Transferencia bancaria|USD|ES7685972392887056480309|Saturnina Diéguez Alonso
34189338|Escudero, Blanch and Torrens|Chile|PJ|Importaciones|China|Colombia|insumos|2021-11-01|311682581.56|717|Tarjeta de crédito|COP|ES3605838961148909959711|Leonor Naranjo
34189338|Escudero, Blanch and Torrens|Chile|PJ|Importaciones|Haití|Colombia|herramientas|2022-08-07|837060925.76|25|Cheque|EUR|ES9731529530922558490594|Saturnina Diéguez Alonso
34189338|Escudero, Blanch and Torrens|Chile|PJ|Exportaciones|Colombia|Costa Rica|Productos para deportes, como ropa deportiva y uniformes|2020-11-05|707339456.83|386|Transferencia bancaria|COP|ES0794908277666147927639|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Importaciones|Brasil|Colombia|hilos|2022-11-05|172841394.28|549|Efectivo|EUR|ES7942293763588859321127|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Argentina|Productos para deportes, como ropa deportiva y uniformes|2023-03-18|668154670.29|382|Transferencia bancaria|USD|ES2261838978819619576753|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Puerto Rico|Colombia|maquinarias|2022-09-03|910003788.23|47|Cheque|COP|ES3350515208825780433570|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Panamá|Productos para deportes, como ropa deportiva y uniformes|2019-05-22|717837861.51|433|Transferencia bancaria|EUR|ES0675832062603458323350|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Importaciones|Francia|Colombia|telas|2020-10-23|762543027.32|729|Efectivo|EUR|ES2175974841339012332029|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Haití|Productos para deportes, como ropa deportiva y uniformes|2019-12-24|534573036.52|328|Cheque|COP|ES9107380469907542904921|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Importaciones|Guatemala|Colombia|insumos|2021-06-26|601300538.28|302|Cheque|USD|ES5034406700041283320335|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Importaciones|Alemania|Colombia|hilos|2019-06-08|640614407.15|274|Transferencia bancaria|COP|ES6351324112718527732091|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|India|Productos para deportes, como ropa deportiva y uniformes|2019-12-01|159906122.04|994|Transferencia bancaria|USD|ES4779444332032877122081|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Importaciones|Alemania|Colombia|productos químicos|2020-11-08|747418127.69|881|Efectivo|EUR|ES2208906703127493655077|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Estados Unidos|Productos para deportes, como ropa deportiva y uniformes|2020-07-16|950566889.73|425|Cheque|EUR|ES0901600166680058071607|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Importaciones|Honduras|Colombia|insumos|2020-10-28|762883040.29|401|Tarjeta de crédito|EUR|ES8259776440397640892474|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Importaciones|Argentina|Colombia|hilos|2023-04-12|209278873.31|245|Transferencia bancaria|EUR|ES2791487081218400156003|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Canadá|Productos para deportes, como ropa deportiva y uniformes|2023-04-17|903175790.17|775|Cheque|COP|ES3659831195407725078173|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Chile|Productos para deportes, como ropa deportiva y uniformes|2020-05-09|792635200.44|246|Transferencia bancaria|EUR|ES4557906400395226502820|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Irán|Colombia|insumos|2020-01-17|761298101.05|403|Transferencia bancaria|COP|ES9143598671764681266869|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Tanzania|Colombia|herramientas|2020-08-18|778400970.29|674|Transferencia bancaria|COP|ES3865478882292786690155|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Corea del Sur|Ropa y accesorios de moda|2021-09-25|415276653.16|311|Transferencia bancaria|USD|ES8189881058865510879476|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Importaciones|Costa Rica|Colombia|accesorios de moda|2020-10-17|732231776.92|934|Efectivo|EUR|ES9530231198301720511279|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|España|Ropa y accesorios de moda|2022-06-26|128797471.29|955|Tarjeta de crédito|EUR|ES7564116815918370482565|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Puerto Rico|Productos para deportes, como ropa deportiva y uniformes|2020-10-15|994035454.62|33|Cheque|USD|ES8579193079544830191089|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Bolivia|Productos para deportes, como ropa deportiva y uniformes|2022-01-15|363243063.07|622|Cheque|EUR|ES5087939688646192048886|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Importaciones|El Salvador|Colombia|telas|2023-03-24|859962685.41|388|Efectivo|USD|ES0395266551555675532981|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Importaciones|República Dominicana|Colombia|insumos|2023-03-11|597127840.24|532|Transferencia bancaria|USD|ES2816632559060302186619|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Importaciones|Italia|Colombia|telas|2019-07-06|689050506.01|375|Tarjeta de crédito|USD|ES3638619551545982482295|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Importaciones|Perú|Colombia|productos químicos|2022-07-06|772010264.91|325|Transferencia bancaria|EUR|ES8998544976488285114066|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Importaciones|Canadá|Colombia|maquinarias|2021-05-01|666660054.48|618|Efectivo|EUR|ES4743037853835154805647|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Francia|Tejidos y telas|2022-12-27|791627182.56|528|Efectivo|EUR|ES7944597123328506319616|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Estados Unidos|Productos para deportes, como ropa deportiva y uniformes|2020-01-31|989720853.27|421|Cheque|EUR|ES6110117604566132512739|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Importaciones|España|Colombia|productos químicos|2019-08-06|356996671.23|30|Tarjeta de crédito|COP|ES5221467511556290092406|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Cuba|Ropa y accesorios de moda|2022-12-08|195768997.78|125|Tarjeta de crédito|USD|ES8303755228972685164309|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|India|Productos para deportes, como ropa deportiva y uniformes|2022-04-03|458351985.74|952|Cheque|USD|ES3477108902052855952636|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Reino Unido|Tejidos y telas|2022-05-13|953578226.65|735|Tarjeta de crédito|COP|ES7634828953281289853757|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Importaciones|Nicaragua|Colombia|telas|2019-06-09|280901425.22|179|Efectivo|COP|ES8862820527140124458941|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Estados Unidos|Tejidos y telas|2019-05-29|636213405.23|406|Transferencia bancaria|USD|ES4794554944172204865974|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Brasil|Tejidos y telas|2020-01-28|476357487.09|664|Cheque|COP|ES1443350637653033803099|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Importaciones|Brasil|Colombia|maquinarias|2023-03-29|653143846.28|63|Tarjeta de crédito|COP|ES3119873522194536310474|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|Nicaragua|Colombia|maquinarias|2019-09-28|243669106.84|73|Tarjeta de crédito|COP|ES0340454804247698811215|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Importaciones|Camboya|Colombia|herramientas|2022-11-10|645508591.54|187|Tarjeta de crédito|USD|ES0755451073113032578904|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Importaciones|Colombia|Colombia|accesorios de moda|2022-06-17|126985475.63|360|Transferencia bancaria|USD|ES3487139535862277174365|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Jamaica|Productos para deportes, como ropa deportiva y uniformes|2020-05-12|558448121.51|507|Cheque|EUR|ES1613933921338278851164|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Haití|Tejidos y telas|2021-02-05|644990712.12|440|Cheque|EUR|ES7802921097983013077063|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Venezuela|Ropa y accesorios de moda|2021-09-16|113238775.82|324|Transferencia bancaria|COP|ES4133761765035419783475|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Bolivia|Ropa y accesorios de moda|2019-12-29|560295000.35|748|Efectivo|COP|ES2601513942345431296434|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Importaciones|España|Colombia|hilos|2020-04-11|725463268.22|986|Efectivo|USD|ES8840671380692878083136|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Importaciones|Francia|Colombia|maquinarias|2020-06-21|455313919.04|605|Transferencia bancaria|COP|ES4599149352776468775340|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Importaciones|Perú|Colombia|telas|2021-01-18|931322312.93|70|Cheque|COP|ES2716352081430312292252|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Importaciones|Italia|Colombia|productos químicos|2023-04-08|884304561.66|478|Cheque|USD|ES0934979350127193594370|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Importaciones|Honduras|Colombia|productos químicos|2021-12-19|961376020.72|304|Efectivo|EUR|ES4265404727531213610732|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Importaciones|Burkina Faso|Colombia|accesorios de moda|2021-06-30|672039265.26|708|Tarjeta de crédito|COP|ES8771807136073725288483|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Importaciones|Francia|Colombia|maquinarias|2019-11-23|216933606.99|882|Efectivo|EUR|ES7387723094068345903663|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Chile|Productos para deportes, como ropa deportiva y uniformes|2022-04-06|318636866.24|92|Tarjeta de crédito|EUR|ES4250024842802481113819|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Importaciones|Francia|Colombia|herramientas|2021-04-17|272564041.31|786|Transferencia bancaria|COP|ES8031482587693994028824|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Canadá|Tejidos y telas|2022-08-18|661556101.34|453|Tarjeta de crédito|USD|ES5241640282560302686598|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|Uruguay|Colombia|hilos|2019-06-06|400019903.06|394|Transferencia bancaria|COP|ES1505804997512072386490|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Importaciones|Brasil|Colombia|hilos|2021-09-05|954144044.22|496|Tarjeta de crédito|COP|ES7855551145146412226501|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|China|Tejidos y telas|2022-09-04|869627641.51|13|Transferencia bancaria|USD|ES7552696515707310444176|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Nicaragua|Productos para deportes, como ropa deportiva y uniformes|2021-04-26|163069450.7|26|Efectivo|USD|ES5840065671464567211097|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Uruguay|Ropa y accesorios de moda|2020-07-17|559310736.36|23|Cheque|USD|ES4801503505811435570203|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Importaciones|Nicaragua|Colombia|productos químicos|2020-10-29|708667510.91|802|Transferencia bancaria|EUR|ES7487167354275228287979|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Nicaragua|Ropa y accesorios de moda|2019-10-08|703122147.02|853|Efectivo|USD|ES6117609395959601745322|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Importaciones|Brasil|Colombia|maquinarias|2022-08-25|347612351.27|77|Efectivo|EUR|ES2359491977599209011377|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Honduras|Ropa y accesorios de moda|2021-03-27|122007909.9|830|Cheque|EUR|ES2650058776814436948750|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Importaciones|Puerto Rico|Colombia|telas|2020-08-08|144971956.97|389|Tarjeta de crédito|EUR|ES9630722557624090802679|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|El Salvador|Colombia|hilos|2021-03-03|757969729.47|899|Transferencia bancaria|COP|ES7243854336462627975389|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Alemania|Ropa y accesorios de moda|2020-08-29|962474960.38|385|Efectivo|EUR|ES0380173780365018483544|Sigfrido Julio César Nevado Fiol
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|España|Tejidos y telas|2020-03-17|238596700.21|515|Transferencia bancaria|USD|ES6080024380198943221527|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Canadá|Colombia|hilos|2021-11-11|174001831.73|903|Tarjeta de crédito|EUR|ES7910032029524627486881|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Importaciones|Bolivia|Colombia|telas|2019-07-09|783609115.83|261|Efectivo|EUR|ES0368794512513172868956|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Costa Rica|Productos para deportes, como ropa deportiva y uniformes|2020-09-22|377510602.3|795|Efectivo|EUR|ES7836461083789470391461|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Nicaragua|Ropa y accesorios de moda|2020-01-30|312281959.52|155|Efectivo|USD|ES3114119120306266595896|Sigfrido Julio César Nevado Fiol
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Reino Unido|Ropa y accesorios de moda|2021-02-05|488380561.24|634|Efectivo|USD|ES8960150294561584586105|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Camboya|Productos para deportes, como ropa deportiva y uniformes|2022-06-14|993750231.04|243|Cheque|EUR|ES0595212936028846087494|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Importaciones|Canadá|Colombia|insumos|2022-08-07|355627479.75|518|Tarjeta de crédito|EUR|ES4883996938110817760637|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Bolivia|Ropa y accesorios de moda|2023-01-29|905227824.04|843|Efectivo|EUR|ES9622418184499513753763|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Importaciones|Costa Rica|Colombia|telas|2022-05-25|464393027.24|823|Transferencia bancaria|EUR|ES3020539071887307942771|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Reino Unido|Colombia|telas|2022-04-30|260958799.39|183|Efectivo|USD|ES6029987744110129664316|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Estados Unidos|Ropa y accesorios de moda|2019-09-09|288618663.89|897|Cheque|USD|ES8122211829554629107042|Sigfrido Julio César Nevado Fiol
706601748|Spencer-Henson|Haití|PJ|Importaciones|Estados Unidos|Colombia|accesorios de moda|2021-06-17|136098747.81|448|Tarjeta de crédito|COP|ES5446826830888872288961|Sigfrido Julio César Nevado Fiol
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|El Salvador|Tejidos y telas|2022-11-12|707854678.88|175|Transferencia bancaria|USD|ES6759610851193663017732|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Costa Rica|Ropa y accesorios de moda|2020-07-18|480639455.14|532|Efectivo|USD|ES3940644352313220749725|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Importaciones|Costa Rica|Colombia|hilos|2019-06-16|663290606.5|939|Efectivo|COP|ES5464421380770901481566|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Irán|Ropa y accesorios de moda|2022-04-08|160562640.56|649|Tarjeta de crédito|COP|ES1644532909765808235852|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Paraguay|Productos para deportes, como ropa deportiva y uniformes|2019-11-28|456025196.28|845|Efectivo|EUR|ES5328451841828218161122|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|Puerto Rico|Colombia|productos químicos|2020-02-14|743175429.9|717|Transferencia bancaria|COP|ES2224936973861313170082|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Importaciones|Haití|Colombia|hilos|2020-07-12|537291041.79|110|Cheque|COP|ES6322975914560976150149|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Panamá|Tejidos y telas|2023-05-09|700530885.7|801|Tarjeta de crédito|COP|ES9807300384478162949228|Sigfrido Julio César Nevado Fiol
706601748|Spencer-Henson|Haití|PJ|Importaciones|Irán|Colombia|accesorios de moda|2021-08-04|473728389.03|754|Tarjeta de crédito|EUR|ES8166357995379986855038|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Importaciones|España|Colombia|hilos|2023-03-20|156219194.61|58|Transferencia bancaria|EUR|ES4057697900344238004598|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Importaciones|República Dominicana|Colombia|accesorios de moda|2022-08-24|343893830.87|550|Efectivo|USD|ES1466636144150606350124|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Puerto Rico|Tejidos y telas|2022-12-27|908349199.03|839|Efectivo|EUR|ES7103523563672609048441|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Importaciones|Chile|Colombia|maquinarias|2022-06-12|287713776.39|638|Transferencia bancaria|COP|ES9436700502687309284930|Patricia Campillo Cases
706601748|Spencer-Henson|Haití|PJ|Importaciones|Haití|Colombia|insumos|2019-09-05|753200562.49|197|Efectivo|USD|ES5144962164745197850262|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Importaciones|Estados Unidos|Colombia|insumos|2020-09-24|249619336.46|573|Transferencia bancaria|EUR|ES4761435695560701446885|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Importaciones|Japón|Colombia|hilos|2022-11-20|948608080.52|723|Tarjeta de crédito|COP|ES8218214581582189493159|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|España|Ropa y accesorios de moda|2022-03-15|595339944.9|213|Efectivo|USD|ES9813350347090652618456|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Venezuela|Productos para deportes, como ropa deportiva y uniformes|2022-10-31|679630949.08|905|Efectivo|USD|ES6894705901149906202676|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Jamaica|Productos para deportes, como ropa deportiva y uniformes|2022-02-03|834217973.13|348|Tarjeta de crédito|EUR|ES0756263755133989905732|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Importaciones|Puerto Rico|Colombia|telas|2022-03-06|999937158.62|885|Efectivo|EUR|ES6910846424131440387788|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Guatemala|Ropa y accesorios de moda|2020-04-30|933776007.06|990|Transferencia bancaria|USD|ES8395233172904637154203|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Importaciones|Guatemala|Colombia|insumos|2021-10-06|328944857.52|138|Transferencia bancaria|EUR|ES1666662188190276280548|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Importaciones|Guatemala|Colombia|telas|2021-06-23|354102404.89|146|Transferencia bancaria|USD|ES2848968682632898255001|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Paraguay|Colombia|herramientas|2021-08-25|912501587.6|990|Cheque|USD|ES8202334469521208875711|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|Italia|Colombia|herramientas|2021-07-17|251425481.06|944|Transferencia bancaria|COP|ES0298414235482096012810|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Reino Unido|Colombia|maquinarias|2023-03-18|210112075.33|466|Transferencia bancaria|EUR|ES9477160935994018670029|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Importaciones|Jamaica|Colombia|accesorios de moda|2020-10-26|741946288.92|983|Transferencia bancaria|USD|ES9615298995262677078592|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Importaciones|Costa Rica|Colombia|productos químicos|2020-02-27|484719320.77|131|Transferencia bancaria|COP|ES1609310830193684440894|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Brasil|Productos para deportes, como ropa deportiva y uniformes|2019-07-05|233731490.06|992|Cheque|COP|ES4261374850500856259890|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Ecuador|Ropa y accesorios de moda|2020-10-01|535685280.5|587|Tarjeta de crédito|EUR|ES8887953706866403493566|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Guatemala|Productos para deportes, como ropa deportiva y uniformes|2021-06-18|326097481.04|515|Transferencia bancaria|EUR|ES3469470355109232198926|Joseph Odonnell
706601748|Spencer-Henson|Haití|PJ|Importaciones|Venezuela|Colombia|maquinarias|2020-06-07|756993534.23|800|Transferencia bancaria|COP|ES9358002548219564623476|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Honduras|Productos para deportes, como ropa deportiva y uniformes|2020-09-01|874643837.72|175|Cheque|EUR|ES5584253478668685382506|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Importaciones|Costa Rica|Colombia|telas|2022-06-19|257627308.88|537|Transferencia bancaria|COP|ES6557560809640929471724|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Panamá|Ropa y accesorios de moda|2020-04-17|985412449.29|900|Cheque|COP|ES1922904196060018327671|Saturnina Diéguez Alonso
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Canadá|Productos para deportes, como ropa deportiva y uniformes|2023-01-11|502093351.06|787|Transferencia bancaria|EUR|ES5027563837966197780278|Elaine Curtis
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Burkina Faso|Tejidos y telas|2021-04-10|626544783.77|394|Cheque|COP|ES1194591072644094350630|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|Alemania|Colombia|telas|2020-12-08|353696949.94|176|Transferencia bancaria|COP|ES7918417004168013787448|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Canadá|Colombia|maquinarias|2020-03-24|485008022.72|601|Efectivo|USD|ES2512718024999812910628|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Camboya|Ropa y accesorios de moda|2020-11-21|387095964.55|960|Cheque|COP|ES0210878213562907287227|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|Corea del Sur|Colombia|telas|2022-01-15|585331906.08|6|Transferencia bancaria|COP|ES5116253006074651055529|Rolando Viña Villalonga
706601748|Spencer-Henson|Haití|PJ|Importaciones|Haití|Colombia|productos químicos|2022-05-10|890124441.29|396|Efectivo|USD|ES5256810401918079203598|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Reino Unido|Tejidos y telas|2022-04-14|562547422.1|965|Transferencia bancaria|USD|ES1136849885577872734011|Jason Oliver
706601748|Spencer-Henson|Haití|PJ|Importaciones|Perú|Colombia|telas|2021-01-09|179314124.73|797|Tarjeta de crédito|USD|ES7305847614465904081774|Micaela Alcaraz Olivé
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|España|Ropa y accesorios de moda|2021-09-06|675773114.21|986|Cheque|COP|ES8390822119778743959140|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Corea del Sur|Ropa y accesorios de moda|2019-10-01|691014823.26|251|Efectivo|EUR|ES1350544544163467917913|Sigfrido Julio César Nevado Fiol
706601748|Spencer-Henson|Haití|PJ|Exportaciones|Colombia|Paraguay|Productos para deportes, como ropa deportiva y uniformes|2021-11-27|745345835.23|533|Efectivo|USD|ES8670133431473761919031|Victor Silva
706601748|Spencer-Henson|Haití|PJ|Importaciones|República Dominicana|Colombia|accesorios de moda|2021-04-21|136237405.42|90|Cheque|EUR|ES2080497075294259625430|Leonor Naranjo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Uruguay|Colombia|telas|2020-10-09|990594393.0|88|Transferencia bancaria|COP|ES9535174050599589901331|Alfonso Hoz Ruano
706601748|Spencer-Henson|Haití|PJ|Importaciones|Perú|Colombia|herramientas|2020-06-18|845567457.68|986|Efectivo|COP|ES1678670723832583265418|Efraín Cañas Lillo
706601748|Spencer-Henson|Haití|PJ|Importaciones|Estados Unidos|Colombia|insumos|2021-12-04|956564527.5|612|Tarjeta de crédito|COP|ES6983712115668026163279|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Importaciones|México|Colombia|accesorios de moda|2021-01-02|831699878.63|850|Transferencia bancaria|USD|ES1624666170342744989270|Cecilio Rico Verdú
706601748|Spencer-Henson|Haití|PJ|Importaciones|Uruguay|Colombia|telas|2021-09-26|425086190.16|25|Tarjeta de crédito|EUR|ES2809439398067469262571|Joseph Odonnell
